target,role,tier,stat,mlbam_id,name,age,prior_pa,target_pa,pred,actual,q10,q90
2023,P,tier2,fip,656546,Jeff Hoffman,30.0,196.0,204.0,4.970093249730742,2.5428199596986985,4.45605923014153,5.47534142907761
2023,P,tier2,fip,641656,Ian Hamilton,28.0,11.0,238.0,5.2168278204477465,2.805284268945349,4.268161834221049,6.1037207127403486
2023,P,tier2,fip,456501,Johnny Cueto,37.0,648.0,218.0,4.795118647984175,7.052374099826087,4.4109110057415934,5.174652825425783
2023,P,tier2,fip,666619,Gregory Santos,23.0,17.0,288.0,4.850890383928358,2.639801683604854,3.968424065261837,5.736712882438997
2023,P,tier2,fip,669373,Tarik Skubal,26.0,475.0,310.0,4.184259128121285,2.030781478846623,3.74361124993258,4.601623135869378
2023,P,tier2,fip,608678,Dominic Leone,31.0,216.0,232.0,4.060998639791549,6.158413260005377,3.5412358686120022,4.591574615165729
2023,P,tier2,fip,592789,Noah Syndergaard,30.0,563.0,391.0,4.219247212392029,6.231651912191395,3.8293345324074126,4.61725064826688
2023,P,tier2,fip,666201,Alek Manoah,25.0,784.0,414.0,4.043463956097842,6.013233729329662,3.607352637273002,4.475480145515362
2023,P,tier2,fip,570632,José Ureña,31.0,432.0,202.0,5.368822591378593,7.317893635903662,5.005334263823131,5.777647959828876
2023,P,tier2,fip,666974,Yennier Cano,29.0,97.0,280.0,4.7340497557076855,2.7926300455983073,4.080275545765814,5.388579695450219
2023,P,tier2,fip,656629,Michael Kopech,27.0,494.0,590.0,4.606977997681763,6.496805776232942,4.040251489489384,5.180077825198134
2023,P,tier2,fip,664294,Dauri Moreta,27.0,159.0,238.0,4.793625383054406,2.908732544807419,4.023461530434354,5.565132836561446
2023,P,tier2,fip,656945,Tanner Scott,28.0,288.0,304.0,3.957723451683936,2.0829146845067994,3.4394703253342214,4.482541894525225
2023,P,tier2,fip,666374,Matt Brash,25.0,220.0,308.0,4.154487388558377,2.297476851899156,3.528607485302814,4.7719500290786145
2023,P,tier2,fip,663765,Jake Woodford,26.0,187.0,222.0,4.867678940779712,6.644686246278361,4.351203425981047,5.388528794770967
2023,P,tier2,fip,641627,Trevor Gott,30.0,186.0,257.0,4.840514380008979,3.081146337910867,4.149885557399177,5.529411698014958
2023,P,tier2,fip,453268,Daniel Bard,38.0,244.0,229.0,4.237411956616573,5.98398883558095,3.680178044696005,4.833613151332873
2023,P,tier2,fip,671345,Jason Foley,27.0,255.0,274.0,4.400827939908448,2.6793472374610916,3.9366351284776586,4.869565479482446
2023,P,tier2,fip,623437,Justin Topa,32.0,34.0,274.0,4.733895656661829,3.0126805707944246,4.02496230555971,5.485809113099128
2023,P,tier2,fip,547973,Aroldis Chapman,35.0,159.0,247.0,4.159738117991189,2.448042889635005,3.515107891388746,4.8057814559795515
2023,P,tier2,fip,543056,Danny Coulombe,33.0,53.0,209.0,4.5603372946345795,2.8594714610635763,3.907404209676911,5.192732935564853
2023,P,tier2,fip,666142,Cole Ragans,25.0,174.0,391.0,4.882740074453205,3.1942928896350047,4.317581659065979,5.473862575160608
2023,P,tier2,fip,614179,José Ruiz,28.0,265.0,206.0,4.532835719693519,6.220373716702674,3.943530483603672,5.089769832359266
2023,P,tier2,fip,656353,Tucker Davidson,27.0,243.0,230.0,5.847032274200237,4.184146785738901,5.248797327232831,6.4764276878325155
2023,P,tier2,fip,657514,Brennan Bernardino,31.0,12.0,215.0,5.005579864244431,3.38672710016132,4.164495871652983,5.828551270586052
2023,P,tier2,fip,592866,Trevor Williams,31.0,370.0,657.0,4.389836218197736,5.9970498180414715,3.941937792355763,4.842620717491719
2023,P,tier2,fip,458681,Lance Lynn,36.0,512.0,806.0,3.9590966286778277,5.547571020306512,3.534185499351295,4.379775300423679
2023,P,tier2,fip,425794,Adam Wainwright,41.0,802.0,482.0,4.433786540326066,6.020716156961738,4.046468925170239,4.817125431719947
2023,P,tier2,fip,666205,Kyle Muller,25.0,58.0,369.0,4.545685510019189,6.132198733790849,3.7893462022672812,5.290532425111885
2023,P,tier2,fip,664062,Tony Gonsolin,29.0,497.0,432.0,3.861766369538412,5.433673957596169,3.4352348150460617,4.281775281271526
2023,P,tier2,fip,641835,Tim Mayza,31.0,190.0,212.0,4.000861061732355,2.463042889635005,3.4507684197652484,4.51854826658303
2023,P,tier2,fip,542888,Shawn Armstrong,32.0,266.0,207.0,4.084447814829002,2.576504428096543,3.5933875080097506,4.568076319896923
2023,P,tier2,fip,594580,Sam Moll,31.0,181.0,259.0,4.415456232024527,2.919058932415754,3.7641240416638295,5.076751327269022
2023,P,tier2,fip,471911,Carlos Carrasco,36.0,642.0,417.0,4.393326356343515,5.888042889635004,3.937150914328123,4.882617625020966
2023,P,tier2,fip,596133,Luke Weaver,29.0,174.0,563.0,4.173701205009558,5.641142620093225,3.632002095212471,4.705942914082354
2023,P,tier2,fip,669713,Hayden Wesneski,25.0,132.0,375.0,4.018405792890659,5.482072740381273,3.3616676334729174,4.677969628012642
2023,P,tier3,fip,607074,Carlos Rodón,30.0,707.0,285.0,2.7277354825706954,5.821721646111689,2.3766259818957547,3.08759222856556
2023,P,tier3,fip,446372,Corey Kluber,37.0,687.0,257.0,4.2334145562571335,7.142588344180459,3.808313588219365,4.696362863783877
2023,P,tier3,fip,641778,Eric Lauer,28.0,657.0,211.0,4.654629143191271,7.445185746777862,4.198737446472247,5.128299749550972
2023,P,tier3,fip,664294,Dauri Moreta,27.0,159.0,238.0,5.418094596502426,2.908732544807419,4.532562985517838,6.361727984481645
2023,P,tier3,fip,666619,Gregory Santos,23.0,17.0,288.0,5.1325881844991565,2.639801683604854,4.036456919768284,6.3006632406607554
2023,P,tier3,fip,622663,Luis Severino,29.0,403.0,414.0,3.7084009947392658,6.142520501575303,3.1379588634010296,4.2819708609861795
2023,P,tier3,fip,456501,Johnny Cueto,37.0,648.0,218.0,4.636141236778894,7.052374099826087,4.220827312119515,5.097049262831467
2023,P,tier3,fip,656546,Jeff Hoffman,30.0,196.0,204.0,4.95827344840921,2.5428199596986985,4.359505486555074,5.574133266109097
2023,P,tier3,fip,641656,Ian Hamilton,28.0,11.0,238.0,5.077732406851637,2.805284268945349,4.001937379154741,6.287895210453655
2023,P,tier3,fip,666201,Alek Manoah,25.0,784.0,414.0,3.746000455618773,6.013233729329662,3.3770258831910738,4.146162859837936
2023,P,tier3,fip,608678,Dominic Leone,31.0,216.0,232.0,3.9544069755362754,6.158413260005377,3.4103090995921637,4.481669559942559
2023,P,tier3,fip,641627,Trevor Gott,30.0,186.0,257.0,5.196721821874347,3.081146337910867,4.3693215018974465,6.04959848530605
2023,P,tier3,fip,547973,Aroldis Chapman,35.0,159.0,247.0,4.558529835264425,2.448042889635005,3.8693624821330306,5.30481127336221
2023,P,tier3,fip,663765,Jake Woodford,26.0,187.0,222.0,4.554691043782722,6.644686246278361,4.023152227202742,5.137535566376418
2023,P,tier3,fip,453268,Daniel Bard,38.0,244.0,229.0,3.927143132136737,5.98398883558095,3.3949786931165624,4.464236908493858
2023,P,tier3,fip,570632,José Ureña,31.0,432.0,202.0,5.441195957128469,7.317893635903662,4.893086245670976,6.04730794772446
2023,P,tier3,fip,666974,Yennier Cano,29.0,97.0,280.0,4.6539524504281005,2.7926300455983073,3.9557821240507067,5.345613318208387
2023,P,tier3,fip,669373,Tarik Skubal,26.0,475.0,310.0,3.8915444143683953,2.030781478846623,3.5166683739175726,4.2561580370767365
2023,P,tier3,fip,542888,Shawn Armstrong,32.0,266.0,207.0,4.342535448760453,2.576504428096543,3.796332005932779,4.91286696133589
2023,P,tier3,fip,592789,Noah Syndergaard,30.0,563.0,391.0,4.4797950134233195,6.231651912191395,4.044331147366943,4.981804023573678
2023,P,tier3,fip,656629,Michael Kopech,27.0,494.0,590.0,4.762172470512991,6.496805776232942,4.250852252588384,5.298578634050235
2023,P,tier3,fip,623437,Justin Topa,32.0,34.0,274.0,4.7030446355265285,3.0126805707944246,3.867843182136764,5.571312251043485
2023,P,tier3,fip,664062,Tony Gonsolin,29.0,497.0,432.0,3.7463339360620678,5.433673957596169,3.379192596700248,4.141583458205211
2023,P,tier3,fip,656945,Tanner Scott,28.0,288.0,304.0,3.7563853724397767,2.0829146845067994,3.2573576362787913,4.240841424837462
2023,P,tier3,fip,642048,Tayler Saucedo,30.0,15.0,203.0,5.458481495833814,3.791539393131508,4.520674658772404,6.485922256144088
2023,P,tier3,fip,666142,Cole Ragans,25.0,174.0,391.0,4.850932419718178,3.1942928896350047,4.261755207804544,5.472761929311579
2023,P,tier3,fip,666374,Matt Brash,25.0,220.0,308.0,3.9449696997372334,2.297476851899156,3.361190854611312,4.558317599084071
2023,P,tier3,fip,669713,Hayden Wesneski,25.0,132.0,375.0,3.853570283854436,5.482072740381273,3.229626868086886,4.520923442111104
2023,P,tier3,fip,425794,Adam Wainwright,41.0,802.0,482.0,4.401229621669189,6.020716156961738,4.037979986040106,4.814045835985109
2023,P,tier3,fip,458681,Lance Lynn,36.0,512.0,806.0,3.943724043882779,5.547571020306512,3.5279977100292546,4.383489244852513
2023,P,tier3,fip,614179,José Ruiz,28.0,265.0,206.0,4.677536851136403,6.220373716702674,4.088755836475053,5.332153835559321
2023,P,tier3,fip,657514,Brennan Bernardino,31.0,12.0,215.0,4.927237354713515,3.38672710016132,3.9916465118964486,5.853010837570222
2023,P,tier3,fip,471911,Carlos Carrasco,36.0,642.0,417.0,4.347989591139882,5.888042889635004,3.9009431140790927,4.8242013263762225
2023,P,tier3,fip,666205,Kyle Muller,25.0,58.0,369.0,4.6030584084147845,6.132198733790849,3.8167450056221033,5.480193293864488
2023,P,tier3,fip,592866,Trevor Williams,31.0,370.0,657.0,4.469048348872455,5.9970498180414715,3.943220728609608,5.0485696894907885
2023,P,tier3,fip,656353,Tucker Davidson,27.0,243.0,230.0,5.6817976012924705,4.184146785738901,5.068739616285801,6.374442370059536
2023,P,tier3,fip,579328,Yusei Kikuchi,32.0,453.0,698.0,5.619706505327548,4.1528540228358,4.993402710382106,6.307472803267595
2023,P,tier3,fip,642585,Félix Bautista,28.0,252.0,237.0,3.3601630553114985,1.9109937093071363,2.7965892460660315,3.9094502309802217
2023,P,tier3,fip,670174,Josh Winckowski,25.0,315.0,365.0,5.298291053315208,3.8690705576191946,4.689950293838976,5.964454015323044
2023,P,tier3,fip,665625,Elvis Peguero,26.0,77.0,251.0,5.20630247857451,3.7934776722437,4.366517215073239,6.036747874668229
2024,H,marcel,woba,592273,Brandon Drury,31.0,523.0,360.0,0.3365200201176856,0.21663611111111108,,
2024,H,marcel,woba,666150,Dominic Fletcher,26.0,99.0,237.0,0.3317164747545534,0.22686075949367088,,
2024,H,marcel,woba,682622,Noelvi Marte,22.0,123.0,242.0,0.3468210631696918,0.24263223140495868,,
2024,H,marcel,woba,641313,Tim Anderson,31.0,524.0,241.0,0.3016347315498694,0.20763070539419087,,
2024,H,marcel,woba,676914,Davis Schneider,25.0,141.0,454.0,0.3677222734619283,0.27747797356828185,,
2024,H,marcel,woba,666182,Bo Bichette,26.0,601.0,335.0,0.3524025201282013,0.26365074626865675,,
2024,H,marcel,woba,676801,Chas McCormick,29.0,456.0,266.0,0.33853367386133776,0.25697368421052635,,
2024,H,marcel,woba,666134,Nolan Jones,26.0,421.0,294.0,0.3675091524017469,0.2869047619047619,,
2024,H,marcel,woba,666397,Edouard Julien,25.0,407.0,301.0,0.35786432486707065,0.27779069767441855,,
2024,H,marcel,woba,592696,Eddie Rosario,32.0,514.0,317.0,0.3070973009345724,0.23038485804416403,,
2024,H,marcel,woba,669261,Jack Suwinski,25.0,532.0,274.0,0.33546366540739303,0.25957299270073,,
2024,H,marcel,woba,680869,Zack Gelof,24.0,299.0,544.0,0.3518406260411797,0.27644117647058825,,
2024,H,marcel,woba,518934,DJ LeMahieu,35.0,560.0,227.0,0.3135765456721732,0.2386299559471365,,
2024,H,marcel,woba,678246,Miguel Vargas,24.0,301.0,237.0,0.3075076261094624,0.23278902953586497,,
2024,H,marcel,woba,679032,Johan Rojas,23.0,158.0,355.0,0.3379872981994899,0.2655014084507043,,
2024,H,marcel,woba,677951,Bobby Witt Jr.,24.0,692.0,700.0,0.33766275115309174,0.4097685714285715,,
2024,H,marcel,woba,607732,Jacob Stallings,34.0,273.0,279.0,0.28141521808970016,0.3526379928315412,,
2024,H,marcel,woba,660670,Ronald Acuña Jr.,26.0,732.0,222.0,0.39285405322268907,0.3218693693693694,,
2024,H,marcel,woba,666310,Bo Naylor,24.0,229.0,386.0,0.3390644089097882,0.26858549222797923,,
2024,H,marcel,woba,527038,Wilmer Flores,32.0,453.0,241.0,0.3326659358050295,0.2622199170124481,,
2024,H,marcel,woba,673357,Luis Robert Jr.,26.0,585.0,422.0,0.35566771044737616,0.2852843601895734,,
2024,H,marcel,woba,608671,Travis Jankowski,33.0,286.0,207.0,0.30397733485252953,0.23387439613526567,,
2024,H,marcel,woba,595879,Javier Báez,31.0,546.0,288.0,0.2940769107307447,0.22427430555555553,,
2024,H,marcel,woba,681146,Jonah Bride,28.0,105.0,271.0,0.2814757654909013,0.35113284132841327,,
2024,H,marcel,woba,592450,Aaron Judge,32.0,449.0,683.0,0.40659373187203274,0.47575549048316257,,
2024,H,marcel,woba,594807,Adam Duvall,35.0,352.0,330.0,0.3192901045633733,0.25196060606060605,,
2024,H,marcel,woba,595281,Kevin Kiermaier,34.0,407.0,274.0,0.30760056946114384,0.24088321167883212,,
2024,H,marcel,woba,669707,Jared Triolo,26.0,209.0,446.0,0.3398749241465336,0.27454708520179366,,
2024,H,marcel,woba,645302,Victor Robles,27.0,122.0,289.0,0.2921317248838141,0.3574290657439447,,
2024,H,marcel,woba,666185,Dylan Carlson,25.0,255.0,265.0,0.32210052749419893,0.25692075471698117,,
2024,H,marcel,woba,642731,Thairo Estrada,28.0,529.0,381.0,0.3205509243936033,0.2563674540682415,,
2024,H,marcel,woba,623912,Harold Ramírez,29.0,434.0,246.0,0.32901258912576703,0.265109756097561,,
2024,H,marcel,woba,660707,Elehuris Montero,25.0,307.0,247.0,0.316857434936132,0.2540242914979757,,
2024,H,marcel,woba,608841,Joey Meneses,32.0,657.0,312.0,0.32647514249472864,0.26380128205128206,,
2024,H,marcel,woba,542303,Marcell Ozuna,33.0,591.0,685.0,0.3327718782546252,0.39453722627737225,,
2024,H,marcel,woba,667670,Brent Rooker,29.0,525.0,610.0,0.3307101534645196,0.39222131147540984,,
2024,H,marcel,woba,641598,Mitch Garver,33.0,342.0,430.0,0.34273978618983936,0.28131860465116276,,
2024,H,marcel,woba,650391,Eloy Jiménez,27.0,487.0,348.0,0.3372704688611341,0.2759741379310345,,
2024,H,marcel,woba,666624,Christopher Morel,25.0,428.0,608.0,0.3397373977318381,0.280453947368421,,
2024,H,marcel,woba,666181,Will Benson,26.0,329.0,387.0,0.3441740440980473,0.28497157622739017,,
2024,H,tier2,woba,592273,Brandon Drury,31.0,523.0,360.0,0.30611330855107394,0.21663611111111108,0.2838528907851863,0.32748358406363737
2024,H,tier2,woba,607732,Jacob Stallings,34.0,273.0,279.0,0.26552578379089337,0.3526379928315412,0.24918746110282064,0.282747323221283
2024,H,tier2,woba,682622,Noelvi Marte,22.0,123.0,242.0,0.3263699030991155,0.24263223140495868,0.29428994094440475,0.36068580253822885
2024,H,tier2,woba,660670,Ronald Acuña Jr.,26.0,732.0,222.0,0.4037817771450067,0.3218693693693694,0.3801720908650231,0.4284939190281673
2024,H,tier2,woba,641313,Tim Anderson,31.0,524.0,241.0,0.28951756651940563,0.20763070539419087,0.27593043419371693,0.3040937715285137
2024,H,tier2,woba,666182,Bo Bichette,26.0,601.0,335.0,0.34433043375907374,0.26365074626865675,0.32490078576896453,0.36429102525302626
2024,H,tier2,woba,666150,Dominic Fletcher,26.0,99.0,237.0,0.30748733821114416,0.22686075949367088,0.27241884779677666,0.3438281369502774
2024,H,tier2,woba,667670,Brent Rooker,29.0,525.0,610.0,0.3131982452710541,0.39222131147540984,0.2883790308603979,0.3372493524962968
2024,H,tier2,woba,676801,Chas McCormick,29.0,456.0,266.0,0.3343251829035622,0.25697368421052635,0.31214119304393917,0.35730892669939524
2024,H,tier2,woba,668901,Mark Vientos,24.0,233.0,454.0,0.2806227896767901,0.35602863436123344,0.2527906762662548,0.3094697547020997
2024,H,tier2,woba,677951,Bobby Witt Jr.,24.0,692.0,700.0,0.3348245105671514,0.4097685714285715,0.31489889058477044,0.35666292959591034
2024,H,tier2,woba,678246,Miguel Vargas,24.0,301.0,237.0,0.3067512271768663,0.23278902953586497,0.27937450308310463,0.33615607563666966
2024,H,tier2,woba,527038,Wilmer Flores,32.0,453.0,241.0,0.3361439644919578,0.2622199170124481,0.3122738122505495,0.36011815493988975
2024,H,tier2,woba,545341,Randal Grichuk,32.0,469.0,279.0,0.2991474933626866,0.37304659498207887,0.280982152743919,0.31745694547640174
2024,H,tier2,woba,669261,Jack Suwinski,25.0,532.0,274.0,0.33149962882381373,0.25957299270073,0.30675042590989415,0.3573679458460263
2024,H,tier2,woba,592626,Joc Pederson,32.0,419.0,441.0,0.32062762133645334,0.3910544217687074,0.2995223591864407,0.3436473939494263
2024,H,tier2,woba,663698,Joey Bart,27.0,95.0,282.0,0.27700186118172393,0.3469787234042553,0.25105553034998757,0.30252597045776775
2024,H,tier2,woba,676914,Davis Schneider,25.0,141.0,454.0,0.34635312835759147,0.27747797356828185,0.30914990942095616,0.387359266143524
2024,H,tier2,woba,671218,Heliot Ramos,24.0,60.0,516.0,0.2700300600959549,0.33881201550387596,0.2366408678583041,0.30672716115216386
2024,H,tier2,woba,645302,Victor Robles,27.0,122.0,289.0,0.28923879811769926,0.3574290657439447,0.2705403043636982,0.30872410399404293
2024,H,tier2,woba,578428,Jose Iglesias,34.0,0.0,290.0,0.294254072218492,0.3618379310344828,0.27603000809182254,0.3147104561774527
2024,H,tier2,woba,669221,Sean Murphy,29.0,438.0,263.0,0.3480108409376646,0.28141444866920146,0.3255310092704786,0.3723337872711804
2024,H,tier2,woba,518934,DJ LeMahieu,35.0,560.0,227.0,0.30492423556404585,0.2386299559471365,0.28894159133002834,0.32263180739444797
2024,H,tier2,woba,595879,Javier Báez,31.0,546.0,288.0,0.28923678536986686,0.22427430555555553,0.27201317407720976,0.3055954042648684
2024,H,tier2,woba,592696,Eddie Rosario,32.0,514.0,317.0,0.29502943256663905,0.23038485804416403,0.2759421086992126,0.3162774658808066
2024,H,tier2,woba,595777,Jurickson Profar,31.0,520.0,659.0,0.3012120984319498,0.36531714719271613,0.2857120900028639,0.3175552712093426
2024,H,tier2,woba,681146,Jonah Bride,28.0,105.0,271.0,0.28725240192352475,0.35113284132841327,0.2632085931554625,0.3125419927808332
2024,H,tier2,woba,592450,Aaron Judge,32.0,449.0,683.0,0.41188403969910065,0.47575549048316257,0.3825382076991278,0.4417037044062898
2024,H,tier2,woba,686668,Brenton Doyle,26.0,428.0,598.0,0.26444737678971286,0.3280117056856187,0.24270093982285615,0.2871700770172065
2024,H,tier2,woba,681481,Kerry Carpenter,26.0,456.0,292.0,0.32778184864461923,0.39046232876712317,0.3018844091801729,0.35181310517722186
2024,H,tier2,woba,669003,Garrett Mitchell,25.0,73.0,222.0,0.2886440510949935,0.3512477477477477,0.25301032437527887,0.3266855561089353
2024,H,tier2,woba,543685,Anthony Rendon,34.0,183.0,238.0,0.3262529084192581,0.2641050420168067,0.30363561211003004,0.34730826515104424
2024,H,tier2,woba,671056,Iván Herrera,24.0,44.0,258.0,0.2889190554771478,0.35091085271317835,0.253661671756009,0.32658443115083613
2024,H,tier2,woba,673357,Luis Robert Jr.,26.0,585.0,422.0,0.3465518051323189,0.2852843601895734,0.323243891927894,0.3714339345242047
2024,H,tier2,woba,666397,Edouard Julien,25.0,407.0,301.0,0.3389578881921116,0.27779069767441855,0.31298879942194185,0.36748903511054726
2024,H,tier2,woba,663853,Romy Gonzalez,27.0,96.0,216.0,0.24995986018985425,0.3109722222222222,0.221965645973784,0.2781579993680171
2024,H,tier2,woba,666185,Dylan Carlson,25.0,255.0,265.0,0.3176929083190468,0.25692075471698117,0.29825569809762204,0.33942506609526346
2024,H,tier2,woba,671732,Lawrence Butler,23.0,129.0,451.0,0.2843076737932903,0.3445920177383591,0.2510685706286419,0.31966258150398696
2024,H,tier2,woba,650391,Eloy Jiménez,27.0,487.0,348.0,0.33623737900511474,0.2759741379310345,0.3145677273057069,0.3580634495980243
2024,H,tier2,woba,657136,Connor Wong,28.0,400.0,485.0,0.2701141875513287,0.3302123711340206,0.24731385918951238,0.29306710225624005
2024,H,tier3,woba,660670,Ronald Acuña Jr.,26.0,732.0,222.0,0.42502766044076873,0.3218693693693694,0.3882887344727941,0.46302576117236044
2024,H,tier3,woba,592273,Brandon Drury,31.0,523.0,360.0,0.31793247007371517,0.21663611111111108,0.29123715708355724,0.34573158765867607
2024,H,tier3,woba,682622,Noelvi Marte,22.0,123.0,242.0,0.3372674840309068,0.24263223140495868,0.3019627459847058,0.37436815578612004
2024,H,tier3,woba,666182,Bo Bichette,26.0,601.0,335.0,0.3504450809759193,0.26365074626865675,0.32363020524783903,0.37831014429627957
2024,H,tier3,woba,607732,Jacob Stallings,34.0,273.0,279.0,0.2659870527862527,0.3526379928315412,0.2456293006733248,0.28726234842502607
2024,H,tier3,woba,641313,Tim Anderson,31.0,524.0,241.0,0.2917746821081262,0.20763070539419087,0.2740048263283188,0.30938394560965937
2024,H,tier3,woba,669221,Sean Murphy,29.0,438.0,263.0,0.3641370078917615,0.28141444866920146,0.33274263475103205,0.3965333012889916
2024,H,tier3,woba,676914,Davis Schneider,25.0,141.0,454.0,0.35862278815704735,0.27747797356828185,0.3160330234097154,0.4044061232112209
2024,H,tier3,woba,669364,Xavier Edwards,24.0,82.0,301.0,0.2787304098151865,0.35865116279069764,0.24973751434777633,0.30706133357572724
2024,H,tier3,woba,663698,Joey Bart,27.0,95.0,282.0,0.2694121336786399,0.3469787234042553,0.242045742489072,0.2977793372314007
2024,H,tier3,woba,676369,Nelson Velázquez,25.0,179.0,230.0,0.3567272232742645,0.28017826086956515,0.31774767243729946,0.39876472466810475
2024,H,tier3,woba,678246,Miguel Vargas,24.0,301.0,237.0,0.3080541582131451,0.23278902953586497,0.27863738508799546,0.33752778461513067
2024,H,tier3,woba,669261,Jack Suwinski,25.0,532.0,274.0,0.3342778602591418,0.25957299270073,0.3066235604002182,0.3623404263284214
2024,H,tier3,woba,667670,Brent Rooker,29.0,525.0,610.0,0.3184753819283772,0.39222131147540984,0.2913205995709799,0.34768713557025843
2024,H,tier3,woba,676801,Chas McCormick,29.0,456.0,266.0,0.3303299197523386,0.25697368421052635,0.3049711701729543,0.3569524439281904
2024,H,tier3,woba,578428,Jose Iglesias,34.0,0.0,290.0,0.289264183190435,0.3618379310344828,0.26454147891753615,0.314576248497272
2024,H,tier3,woba,666134,Nolan Jones,26.0,421.0,294.0,0.3594268986065202,0.2869047619047619,0.32970672429396153,0.38977847879746064
2024,H,tier3,woba,666149,Tyler Fitzgerald,26.0,34.0,341.0,0.28458453290533087,0.3567683284457478,0.24347053736834667,0.3288892697003721
2024,H,tier3,woba,645302,Victor Robles,27.0,122.0,289.0,0.28527505130726455,0.3574290657439447,0.2639697475956422,0.3074582323490235
2024,H,tier3,woba,666150,Dominic Fletcher,26.0,99.0,237.0,0.29874118269743294,0.22686075949367088,0.26548024293872474,0.33482478510959923
2024,H,tier3,woba,545341,Randal Grichuk,32.0,469.0,279.0,0.30248700718856353,0.37304659498207887,0.2785422366819013,0.32734328253568973
2024,H,tier3,woba,666624,Christopher Morel,25.0,428.0,608.0,0.3501845463877419,0.280453947368421,0.3184375223833234,0.3820780419346506
2024,H,tier3,woba,681146,Jonah Bride,28.0,105.0,271.0,0.2831314294259777,0.35113284132841327,0.25643438351620523,0.30944633577257474
2024,H,tier3,woba,681481,Kerry Carpenter,26.0,456.0,292.0,0.3233036643620626,0.39046232876712317,0.2961593006897911,0.35071854491987475
2024,H,tier3,woba,527038,Wilmer Flores,32.0,453.0,241.0,0.32778712792339015,0.2622199170124481,0.297392908360983,0.36102422510787485
2024,H,tier3,woba,666397,Edouard Julien,25.0,407.0,301.0,0.34247950269349475,0.27779069767441855,0.3175080133302675,0.3680304552835982
2024,H,tier3,woba,595777,Jurickson Profar,31.0,520.0,659.0,0.30103122320646536,0.36531714719271613,0.280306040022882,0.32383488473817423
2024,H,tier3,woba,673357,Luis Robert Jr.,26.0,585.0,422.0,0.3493699047440704,0.2852843601895734,0.3210678777027264,0.3803437267355159
2024,H,tier3,woba,518934,DJ LeMahieu,35.0,560.0,227.0,0.30140895802663725,0.2386299559471365,0.27913547625438784,0.3259814058565892
2024,H,tier3,woba,677951,Bobby Witt Jr.,24.0,692.0,700.0,0.34743782141399904,0.4097685714285715,0.3183166500697492,0.37946298756393954
2024,H,tier3,woba,592696,Eddie Rosario,32.0,514.0,317.0,0.29245905028146685,0.23038485804416403,0.2668991916587528,0.318655294358131
2024,H,tier3,woba,663647,Ke'Bryan Hayes,27.0,524.0,395.0,0.31646728113361067,0.25576708860759495,0.293107943556368,0.3402306497250696
2024,H,tier3,woba,666185,Dylan Carlson,25.0,255.0,265.0,0.31712754591100784,0.25692075471698117,0.29022420376236113,0.3434660413313215
2024,H,tier3,woba,669003,Garrett Mitchell,25.0,73.0,222.0,0.291353157587546,0.3512477477477477,0.25797577676289773,0.33031998133062507
2024,H,tier3,woba,671056,Iván Herrera,24.0,44.0,258.0,0.2912388108106724,0.35091085271317835,0.25683868440096946,0.32676399791250177
2024,H,tier3,woba,593871,Jorge Polanco,30.0,343.0,466.0,0.3465386640027002,0.28709227467811155,0.3179728641239233,0.37760741633058653
2024,H,tier3,woba,623912,Harold Ramírez,29.0,434.0,246.0,0.32338216799061675,0.265109756097561,0.2990960736343116,0.3491949993933992
2024,H,tier3,woba,521692,Salvador Perez,34.0,572.0,642.0,0.2774108715120632,0.33505763239875397,0.2529467359561226,0.30314499858063326
2024,H,tier3,woba,668901,Mark Vientos,24.0,233.0,454.0,0.2989998952274293,0.35602863436123344,0.26885507618109084,0.33139603719510313
2024,H,tier3,woba,669357,Nolan Gorman,24.0,463.0,401.0,0.34719489061523656,0.29051620947630924,0.3193902149966861,0.378361659385752
2024,P,marcel,fip,676272,Bobby Miller,25.0,505.0,258.0,3.7424732235060474,7.005467075232786,,
2024,P,marcel,fip,592836,Taijuan Walker,31.0,731.0,381.0,4.3499055291453494,6.978788076940242,,
2024,P,marcel,fip,663474,Triston McKenzie,26.0,73.0,338.0,4.001980669817935,6.452996968247261,,
2024,P,marcel,fip,669093,Jeremiah Estrada,25.0,55.0,250.0,4.4308475756743135,2.0543546630548004,,
2024,P,marcel,fip,660853,Enyel De Los Santos,28.0,261.0,277.0,3.699285393389911,5.951895646661357,,
2024,P,marcel,fip,489446,Kirby Yates,37.0,252.0,231.0,4.406626442402255,2.29378753855325,,
2024,P,marcel,fip,519043,Matt Moore,35.0,214.0,205.0,3.9987040221811503,6.077757715626875,,
2024,P,marcel,fip,686539,Declan Cronin,26.0,51.0,302.0,4.5108774603260215,2.4909951727277084,,
2024,P,marcel,fip,676534,Calvin Faucher,28.0,120.0,230.0,4.336684949086646,2.3633863298911715,,
2024,P,marcel,fip,643377,Griffin Jax,29.0,272.0,273.0,3.8743272592293643,1.934290012858541,,
2024,P,marcel,fip,676974,Max Meyer,25.0,0.0,248.0,4.027507797841663,5.938737751924515,,
2024,P,marcel,fip,592866,Trevor Williams,32.0,657.0,260.0,4.733903618800552,2.826895646661358,,
2024,P,marcel,fip,519242,Chris Sale,35.0,424.0,700.0,3.973222654970195,2.1212202245225207,,
2024,P,marcel,fip,679885,Justin Martinez,22.0,56.0,301.0,4.187666254393071,2.3762075732668624,,
