tier,role,target,stat,age_bucket,pt_bucket,history_bucket,n,mean_error,rmse,cov80
marcel,P,2024,bb_pct,31-33,>400,3+,21,0.0038382320057777537,0.016244387642245027,
marcel,P,2024,bb_pct,<=24,150-400,1,3,0.028632723992047367,0.03837334188254825,
marcel,P,2024,bb_pct,<=24,150-400,2,1,0.01512909141874269,0.01512909141874269,
marcel,P,2024,bb_pct,<=24,150-400,3+,3,0.01140406421802089,0.01782334997398936,
marcel,P,2024,bb_pct,<=24,<150,1,7,-0.008340438158445708,0.035231730830051204,
marcel,P,2024,bb_pct,<=24,<150,2,1,-0.0023001408130872286,0.0023001408130872286,
marcel,P,2024,bb_pct,<=24,>400,1,3,0.004378150079710402,0.005765325433615701,
marcel,P,2024,bb_pct,<=24,>400,2,1,-0.006133503347293609,0.006133503347293609,
marcel,P,2024,bb_pct,<=24,>400,3+,1,-0.013016363146301627,0.013016363146301627,
marcel,P,2024,bb_pct,>=34,150-400,1,1,-0.007431207093162334,0.007431207093162334,
marcel,P,2024,bb_pct,>=34,150-400,2,3,-0.008432766023482231,0.016020130878486236,
marcel,P,2024,bb_pct,>=34,150-400,3+,17,0.0006396137501851497,0.019880211330619346,
marcel,P,2024,bb_pct,>=34,<150,1,1,0.031141632476024098,0.031141632476024098,
marcel,P,2024,bb_pct,>=34,<150,2,2,0.019969192049711294,0.02118260487270445,
marcel,P,2024,bb_pct,>=34,<150,3+,6,0.00794907885356783,0.017929849959670667,
marcel,P,2024,bb_pct,>=34,>400,2,3,-0.006635031758899641,0.019018294648666816,
marcel,P,2024,bb_pct,>=34,>400,3+,17,0.0014885480730957542,0.01452901421054505,
marcel,P,2021,fip,25-27,150-400,1,2,-0.7602132226337645,0.7921685110945145,
marcel,P,2021,fip,25-27,150-400,2,12,-0.101191314482992,0.8902556279224995,
marcel,P,2021,fip,25-27,150-400,3+,17,0.33388381869724093,0.8136756041256634,
marcel,P,2021,fip,25-27,<150,1,18,-0.024339253159782873,0.940433619251854,
marcel,P,2021,fip,25-27,<150,2,22,0.15890287540461145,0.5560095926443759,
marcel,P,2021,fip,25-27,<150,3+,24,0.39363992795024016,0.8561064864008004,
marcel,P,2021,fip,28-30,150-400,2,3,-0.17709419915537938,0.37921193831463984,
marcel,P,2021,fip,28-30,150-400,3+,33,0.02338012406040155,0.5997777410267983,
marcel,P,2021,fip,28-30,<150,1,4,0.4120625594979256,0.5751559961103673,
marcel,P,2021,fip,28-30,<150,2,18,0.42426552016608793,0.7458273833066338,
marcel,P,2021,fip,28-30,<150,3+,40,0.1865514727193337,0.8441079389239761,
marcel,P,2021,fip,31-33,150-400,1,1,-0.04973899162991646,0.04973899162991646,
marcel,P,2021,fip,31-33,150-400,3+,21,0.1691697274169386,0.9938771840455275,
marcel,P,2021,fip,31-33,<150,1,1,1.0702983704910647,1.0702983704910647,
marcel,P,2021,fip,31-33,<150,2,9,-0.004449136570975093,0.6056119666300704,
marcel,P,2021,fip,31-33,<150,3+,34,0.4373615751049586,0.817349870210771,
marcel,P,2021,fip,<=24,150-400,1,3,-0.23763130493457854,0.5199127813633574,
marcel,P,2021,fip,<=24,150-400,2,3,0.27530152314393885,1.1776248750010263,
marcel,P,2021,fip,<=24,150-400,3+,2,-0.09557481951924979,0.8858294876854633,
marcel,P,2021,fip,<=24,<150,1,14,0.18688151352219667,0.8135897175681764,
marcel,P,2021,fip,<=24,<150,2,4,0.3633986966031829,0.983196274757431,
marcel,P,2021,fip,<=24,<150,3+,2,-0.6669608228862385,0.7540549810189109,
marcel,P,2021,fip,>=34,150-400,3+,15,-0.10738047793690945,0.6777400088636056,
marcel,P,2021,fip,>=34,<150,1,4,0.1546116723968472,0.30605186797578066,
marcel,P,2021,fip,>=34,<150,2,3,0.790680956010599,1.1689390600052108,
marcel,P,2021,fip,>=34,<150,3+,20,0.1289936362008065,0.6885770352439241,
marcel,P,2022,fip,25-27,150-400,1,13,0.4815025935785628,1.09778836289865,
marcel,P,2022,fip,25-27,150-400,2,12,0.34388476238665966,0.9463721255066312,
marcel,P,2022,fip,25-27,150-400,3+,17,0.8811022005810254,1.3029669823884278,
marcel,P,2022,fip,25-27,<150,1,15,-0.2415389352648931,0.9689781441316416,
marcel,P,2022,fip,25-27,<150,2,8,0.3556713851065463,0.8638274619842025,
marcel,P,2022,fip,25-27,<150,3+,5,0.6499813954585221,1.1679699153308498,
marcel,P,2022,fip,25-27,>400,1,2,0.3936296215236254,0.40662583857951273,
marcel,P,2022,fip,25-27,>400,2,9,0.42386741171642106,0.8638620838012221,
marcel,P,2022,fip,25-27,>400,3+,24,-0.03193152667959489,0.4986359887309558,
marcel,P,2022,fip,28-30,150-400,1,3,-0.20197087154846122,0.7537705495420571,
marcel,P,2022,fip,28-30,150-400,2,5,0.14391877527705538,0.48664171032849934,
marcel,P,2022,fip,28-30,150-400,3+,31,0.413769372099751,0.9896004164843354,
marcel,P,2022,fip,28-30,<150,1,8,0.31120409807679317,0.7659783963849186,
marcel,P,2022,fip,28-30,<150,2,5,0.34515171488379126,0.5472278273404185,
marcel,P,2022,fip,28-30,<150,3+,8,0.7045179383769422,1.132843508045089,
marcel,P,2022,fip,28-30,>400,2,6,-0.004161823298118039,0.49032178508014795,
marcel,P,2022,fip,28-30,>400,3+,30,0.21900529037151606,0.6087851518640239,
marcel,P,2022,fip,31-33,150-400,2,3,0.7131565779345063,0.9124851467146379,
marcel,P,2022,fip,31-33,150-400,3+,23,0.5166519532245241,0.7705087615005444,
marcel,P,2022,fip,31-33,<150,1,1,-0.643130086193664,0.643130086193664,
marcel,P,2022,fip,31-33,<150,2,4,-0.30750855237622626,0.7813416057561111,
marcel,P,2022,fip,31-33,<150,3+,3,0.3530877514663458,1.0006704596213125,
marcel,P,2022,fip,31-33,>400,2,1,-0.07493188257624617,0.07493188257624617,
marcel,P,2022,fip,31-33,>400,3+,21,0.2843184742440003,0.7521749494241506,
marcel,P,2022,fip,<=24,150-400,1,2,-0.6703145666314169,0.9509657008875954,
marcel,P,2022,fip,<=24,150-400,2,3,0.8373894184328596,0.8709924849274342,
marcel,P,2022,fip,<=24,150-400,3+,1,-0.4089829849195237,0.4089829849195237,
marcel,P,2022,fip,<=24,<150,1,7,0.3821617296898879,1.1028455701416333,
marcel,P,2022,fip,<=24,<150,2,2,1.1303287794847523,1.5237137540901358,
marcel,P,2022,fip,<=24,>400,1,1,0.40330734271678503,0.40330734271678503,
marcel,P,2022,fip,<=24,>400,2,4,-0.21024389838806873,0.6803684560862434,
marcel,P,2022,fip,<=24,>400,3+,2,0.8191061938243088,0.9051282490705674,
marcel,P,2022,fip,>=34,150-400,1,2,0.5336506923074761,0.5532538621648466,
marcel,P,2022,fip,>=34,150-400,2,4,1.1863014372019316,1.2086553493672183,
marcel,P,2022,fip,>=34,150-400,3+,19,0.44492471330316974,0.8054745117022329,
marcel,P,2022,fip,>=34,<150,1,1,0.4931029596603205,0.4931029596603205,
marcel,P,2022,fip,>=34,<150,2,3,0.6965034918950771,1.2718026881771018,
marcel,P,2022,fip,>=34,<150,3+,4,1.0291464374408241,1.0912462949268196,
marcel,P,2022,fip,>=34,>400,2,1,-0.5518180309822975,0.5518180309822975,
marcel,P,2022,fip,>=34,>400,3+,12,0.09040342588779002,0.6636914829702639,
marcel,P,2023,fip,25-27,150-400,1,13,-0.011159055562959479,0.7893933211656267,
marcel,P,2023,fip,25-27,150-400,2,19,0.0729389615661118,0.6980130285992637,
marcel,P,2023,fip,25-27,150-400,3+,20,-0.21789885390148622,0.6802610320036048,
marcel,P,2023,fip,25-27,<150,1,11,-0.8513830080267744,1.1416548849884836,
marcel,P,2023,fip,25-27,<150,2,9,-0.29930866051762933,0.9094757753385927,
marcel,P,2023,fip,25-27,<150,3+,2,-0.44996255274723357,0.5125779903129034,
marcel,P,2023,fip,25-27,>400,1,3,0.04380449674786502,0.7578712874428742,
marcel,P,2023,fip,25-27,>400,2,9,-0.41222967874690614,1.1401316490823767,
marcel,P,2023,fip,25-27,>400,3+,16,-0.08724566568335936,0.5998347303226897,
marcel,P,2023,fip,28-30,150-400,1,4,0.44295928513231153,1.0064304221838374,
marcel,P,2023,fip,28-30,150-400,2,9,0.2302147997292524,0.7793785086958442,
marcel,P,2023,fip,28-30,150-400,3+,30,0.1795540554473806,0.8767908496709065,
marcel,P,2023,fip,28-30,<150,1,3,-0.3635362641521824,1.496071611985347,
marcel,P,2023,fip,28-30,<150,2,5,-0.023011380721726548,1.017312951249325,
marcel,P,2023,fip,28-30,<150,3+,11,0.41761119860997986,0.6987323722192816,
marcel,P,2023,fip,28-30,>400,2,4,-1.687037045857204,1.7828784816680896,
marcel,P,2023,fip,28-30,>400,3+,32,-0.34103093061515805,0.8035729726727007,
marcel,P,2023,fip,31-33,150-400,1,3,-0.6781581502740798,1.0729971580276878,
marcel,P,2023,fip,31-33,150-400,2,3,0.9476042491839418,1.1058649582113633,
marcel,P,2023,fip,31-33,150-400,3+,32,-0.05360568555741074,0.8535745149680192,
marcel,P,2023,fip,31-33,<150,1,4,0.49521656809957176,0.7396921537718065,
marcel,P,2023,fip,31-33,<150,2,3,-0.28318643190948956,0.31428547789732375,
marcel,P,2023,fip,31-33,<150,3+,7,0.5202165510007768,0.7847378813811459,
marcel,P,2023,fip,31-33,>400,1,1,0.46511553173557907,0.46511553173557907,
marcel,P,2023,fip,31-33,>400,2,3,0.09566982109653918,0.3539780280522026,
marcel,P,2023,fip,31-33,>400,3+,18,-0.09830643201785338,0.6969068357627073,
marcel,P,2023,fip,<=24,150-400,1,4,-0.7087243780643062,0.7756727158479161,
marcel,P,2023,fip,<=24,150-400,2,2,0.0749183881664901,0.49391722955049217,
marcel,P,2023,fip,<=24,150-400,3+,1,0.5913282420592418,0.5913282420592418,
marcel,P,2023,fip,<=24,<150,1,5,-0.6548373430109349,0.9438162781556473,
marcel,P,2023,fip,<=24,<150,2,2,0.22147248814047837,1.5250507780300735,
marcel,P,2023,fip,<=24,>400,1,2,-0.2814979875975211,0.3791578912908291,
marcel,P,2023,fip,<=24,>400,2,3,-0.26700592996312894,0.4435548758718519,
marcel,P,2023,fip,>=34,150-400,2,3,0.14732978789123416,0.6137574996048233,
marcel,P,2023,fip,>=34,150-400,3+,12,-0.06240376504785258,0.8711736346790037,
marcel,P,2023,fip,>=34,<150,2,4,0.06696500609530974,0.21263680066652368,
marcel,P,2023,fip,>=34,<150,3+,3,-0.5969795165292656,0.6287793498684532,
marcel,P,2023,fip,>=34,>400,2,2,-0.29122132994733885,0.3724933644941161,
marcel,P,2023,fip,>=34,>400,3+,17,-0.6177129150249042,1.0281628872288495,
marcel,P,2024,fip,25-27,150-400,1,11,0.19764888498889,0.40667094109712887,
marcel,P,2024,fip,25-27,150-400,2,19,0.3188601910309232,0.6352598511193515,
marcel,P,2024,fip,25-27,150-400,3+,16,0.11070828366712973,0.6051697476317494,
marcel,P,2024,fip,25-27,<150,1,13,-0.14354006040707457,1.1713176456223664,
marcel,P,2024,fip,25-27,<150,2,7,0.7024153755885896,1.0675582889278366,
marcel,P,2024,fip,25-27,<150,3+,6,-0.5420800100624262,1.3302384967991803,
marcel,P,2024,fip,25-27,>400,1,7,-0.26050684768868787,1.13563914975089,
marcel,P,2024,fip,25-27,>400,2,9,0.213433074244287,0.5236285259720763,
marcel,P,2024,fip,25-27,>400,3+,6,0.07704961132795499,0.3244462228252588,
marcel,P,2024,fip,28-30,150-400,1,3,1.157878524346498,1.1945829286020289,
marcel,P,2024,fip,28-30,150-400,2,8,0.2703988713271648,0.5120962575064398,
marcel,P,2024,fip,28-30,150-400,3+,34,-0.002341390997314205,0.8435424075381174,
marcel,P,2024,fip,28-30,<150,1,3,1.0833607846685558,1.1771887664959197,
marcel,P,2024,fip,28-30,<150,2,9,0.040738021630504315,0.9992150966954637,
marcel,P,2024,fip,28-30,<150,3+,9,0.5855424816940189,0.7801525123985658,
marcel,P,2024,fip,28-30,>400,2,2,-0.5313465188544039,0.6805676568586241,
marcel,P,2024,fip,28-30,>400,3+,31,0.015631646163139674,0.5104750525360993,
marcel,P,2024,fip,31-33,150-400,1,1,0.07050544346547483,0.07050544346547483,
marcel,P,2024,fip,31-33,150-400,2,4,0.07911567869282085,1.0737751119825762,
marcel,P,2024,fip,31-33,150-400,3+,29,0.21239523680358358,0.663551264236264,
marcel,P,2024,fip,31-33,<150,1,1,0.4835235257934416,0.4835235257934416,
marcel,P,2024,fip,31-33,<150,2,6,0.4809500934778607,0.6181585696108388,
marcel,P,2024,fip,31-33,<150,3+,5,-0.5155783145186532,0.7848227879529784,
marcel,P,2024,fip,31-33,>400,2,2,0.3392640224028942,0.5889879768959672,
marcel,P,2024,fip,31-33,>400,3+,21,-0.0948077815412239,0.7885768176921583,
marcel,P,2024,fip,<=24,150-400,1,3,0.40726475229008774,0.44527333099003796,
marcel,P,2024,fip,<=24,150-400,2,1,0.06479968544137549,0.06479968544137549,
marcel,P,2024,fip,<=24,150-400,3+,3,0.17976857536230023,0.5793341807485252,
marcel,P,2024,fip,<=24,<150,1,7,0.05648759484696897,0.9364569689164848,
marcel,P,2024,fip,<=24,<150,2,1,-0.04895384046874174,0.04895384046874174,
marcel,P,2024,fip,<=24,>400,1,3,0.33169077477950915,0.428499391274074,
marcel,P,2024,fip,<=24,>400,2,1,0.5175270759579087,0.5175270759579087,
marcel,P,2024,fip,<=24,>400,3+,1,-0.8022753653113632,0.8022753653113632,
marcel,P,2024,fip,>=34,150-400,1,1,0.950975724106184,0.950975724106184,
marcel,P,2024,fip,>=34,150-400,2,3,1.0590973298525548,1.2821287934133712,
marcel,P,2024,fip,>=34,150-400,3+,17,0.03604794010152332,0.8321236078131897,
marcel,P,2024,fip,>=34,<150,1,1,0.6101680473769546,0.6101680473769546,
marcel,P,2024,fip,>=34,<150,2,2,-0.217086016250903,0.23486212895106068,
marcel,P,2024,fip,>=34,<150,3+,6,-0.044484529908947204,0.41736623734160666,
marcel,P,2024,fip,>=34,>400,2,3,-0.7110875953872959,0.788096357800482,
marcel,P,2024,fip,>=34,>400,3+,17,0.13053758196892712,0.5999431772037249,
marcel,P,2021,hr_pct,25-27,150-400,1,2,-0.015934987966922217,0.016936719733101055,
marcel,P,2021,hr_pct,25-27,150-400,2,12,-0.00044620243039467577,0.0104943004846016,
marcel,P,2021,hr_pct,25-27,150-400,3+,17,0.0032317987782219905,0.00845995792218508,
marcel,P,2021,hr_pct,25-27,<150,1,18,0.0014128218496789996,0.012778606936668145,
marcel,P,2021,hr_pct,25-27,<150,2,22,0.002100558509131874,0.010601760186788016,
marcel,P,2021,hr_pct,25-27,<150,3+,24,0.007806684761426758,0.013206772904907876,
marcel,P,2021,hr_pct,28-30,150-400,2,3,-0.0011521913541118552,0.0018760620247006098,
marcel,P,2021,hr_pct,28-30,150-400,3+,33,-0.0013108182435765685,0.00851842268940644,
marcel,P,2021,hr_pct,28-30,<150,1,4,0.01078242729982652,0.012945731129707202,
marcel,P,2021,hr_pct,28-30,<150,2,18,0.0049556352434180955,0.01063015792873224,
marcel,P,2021,hr_pct,28-30,<150,3+,40,0.004605210360540426,0.013238483605552192,
marcel,P,2021,hr_pct,31-33,150-400,1,1,0.004101579410523536,0.004101579410523536,
marcel,P,2021,hr_pct,31-33,150-400,3+,21,0.0016698791679423358,0.01124998125294187,
marcel,P,2021,hr_pct,31-33,<150,1,1,0.00599518503728905,0.00599518503728905,
marcel,P,2021,hr_pct,31-33,<150,2,9,0.0012640865813996673,0.007655868196549306,
marcel,P,2021,hr_pct,31-33,<150,3+,34,0.002788191184266892,0.010488654574309126,
marcel,P,2021,hr_pct,<=24,150-400,1,3,0.001467413132829152,0.0060180738372078,
marcel,P,2021,hr_pct,<=24,150-400,2,3,0.004131630257152274,0.0118731474990483,
marcel,P,2021,hr_pct,<=24,150-400,3+,2,-0.009748158354949386,0.016510101808858233,
marcel,P,2021,hr_pct,<=24,<150,1,14,0.004596287623497841,0.013038691445232042,
marcel,P,2021,hr_pct,<=24,<150,2,4,0.004989963640976402,0.017094715949429625,
marcel,P,2021,hr_pct,<=24,<150,3+,2,-0.004076306060733677,0.010677201955272103,
marcel,P,2021,hr_pct,>=34,150-400,3+,15,-0.002043845048044448,0.007994019038404127,
marcel,P,2021,hr_pct,>=34,<150,1,4,-0.0026060278291313846,0.005883119108148062,
marcel,P,2021,hr_pct,>=34,<150,2,3,0.013618953141923667,0.014675155019505781,
marcel,P,2021,hr_pct,>=34,<150,3+,20,0.0031223040891179433,0.01061252841136453,
marcel,P,2022,hr_pct,25-27,150-400,1,13,0.007997177753478584,0.01420161531726544,
marcel,P,2022,hr_pct,25-27,150-400,2,12,0.007311265998662828,0.01567469083414838,
marcel,P,2022,hr_pct,25-27,150-400,3+,17,0.012807814435500579,0.017477973918911028,
marcel,P,2022,hr_pct,25-27,<150,1,15,0.0009797889719326874,0.010343405021459045,
marcel,P,2022,hr_pct,25-27,<150,2,8,0.011646011743851107,0.013720795431135819,
marcel,P,2022,hr_pct,25-27,<150,3+,5,0.012355004006285418,0.01636213783968983,
marcel,P,2022,hr_pct,25-27,>400,1,2,0.0038566296980821636,0.005747385116109082,
marcel,P,2022,hr_pct,25-27,>400,2,9,0.005113511296906249,0.011209317391699314,
marcel,P,2022,hr_pct,25-27,>400,3+,24,0.001652825037489987,0.0069730956012704695,
marcel,P,2022,hr_pct,28-30,150-400,1,3,0.003724720990764703,0.012028974584064217,
marcel,P,2022,hr_pct,28-30,150-400,2,5,0.00245951576449217,0.00921560353656614,
marcel,P,2022,hr_pct,28-30,150-400,3+,31,0.005179371938649548,0.013094110870542278,
marcel,P,2022,hr_pct,28-30,<150,1,8,0.0012754992617354905,0.008720803768291157,
marcel,P,2022,hr_pct,28-30,<150,2,5,0.008902432467005643,0.012080423304391203,
marcel,P,2022,hr_pct,28-30,<150,3+,8,0.010364522128730697,0.014123811871370273,
marcel,P,2022,hr_pct,28-30,>400,2,6,0.00475459855269556,0.008250381476267799,
marcel,P,2022,hr_pct,28-30,>400,3+,30,0.004162191313672104,0.008201834004297132,
marcel,P,2022,hr_pct,31-33,150-400,2,3,0.010381260723737193,0.014409664200664307,
marcel,P,2022,hr_pct,31-33,150-400,3+,23,0.00862670783570445,0.012025476129766826,
marcel,P,2022,hr_pct,31-33,<150,1,1,-0.0033972691631224614,0.0033972691631224614,
marcel,P,2022,hr_pct,31-33,<150,2,4,0.002165999713437385,0.012073913532698283,
marcel,P,2022,hr_pct,31-33,<150,3+,3,0.006903053871225902,0.016751206480236213,
marcel,P,2022,hr_pct,31-33,>400,2,1,-0.0015091838853652402,0.0015091838853652402,
marcel,P,2022,hr_pct,31-33,>400,3+,21,0.004386922549562311,0.011520349797747648,
marcel,P,2022,hr_pct,<=24,150-400,1,2,-0.00830525987898163,0.01227209367412243,
marcel,P,2022,hr_pct,<=24,150-400,2,3,0.008486123017289602,0.00868953030634965,
marcel,P,2022,hr_pct,<=24,150-400,3+,1,-0.0012593459140658597,0.0012593459140658597,
marcel,P,2022,hr_pct,<=24,<150,1,7,0.00822539504569534,0.011701299572754568,
marcel,P,2022,hr_pct,<=24,<150,2,2,0.005267791347040581,0.010018013908092722,
marcel,P,2022,hr_pct,<=24,>400,1,1,0.008027432929237018,0.008027432929237018,
marcel,P,2022,hr_pct,<=24,>400,2,4,0.0014002899041527404,0.00606789402085466,
marcel,P,2022,hr_pct,<=24,>400,3+,2,0.007690693227169483,0.009145497397080586,
marcel,P,2022,hr_pct,>=34,150-400,1,2,0.014574572703188723,0.014849712215765578,
marcel,P,2022,hr_pct,>=34,150-400,2,4,0.01377365434916848,0.014454191941728046,
marcel,P,2022,hr_pct,>=34,150-400,3+,19,0.004697116801428963,0.009912178068406241,
marcel,P,2022,hr_pct,>=34,<150,1,1,-0.00625160763308634,0.00625160763308634,
marcel,P,2022,hr_pct,>=34,<150,2,3,0.013587695179915427,0.018511264716971308,
marcel,P,2022,hr_pct,>=34,<150,3+,4,0.013781784074854002,0.018384723051109195,
marcel,P,2022,hr_pct,>=34,>400,2,1,-0.010692775323781462,0.010692775323781462,
marcel,P,2022,hr_pct,>=34,>400,3+,12,0.0028772247082057105,0.010243536442372577,
marcel,P,2023,hr_pct,25-27,150-400,1,13,-0.0012330724725497296,0.012754543437477915,
marcel,P,2023,hr_pct,25-27,150-400,2,19,0.001639592952143492,0.011437803189597823,
marcel,P,2023,hr_pct,25-27,150-400,3+,20,-0.004521444415757835,0.010863596584371889,
marcel,P,2023,hr_pct,25-27,<150,1,11,-0.012251321352568182,0.01575354208558981,
marcel,P,2023,hr_pct,25-27,<150,2,9,-0.0012188271459313703,0.012237181009448563,
marcel,P,2023,hr_pct,25-27,<150,3+,2,0.0036758068722437314,0.006271328696665696,
marcel,P,2023,hr_pct,25-27,>400,1,3,-0.0016672706536154324,0.008844704780996158,
marcel,P,2023,hr_pct,25-27,>400,2,9,-0.0036072459375981435,0.01382067768101407,
marcel,P,2023,hr_pct,25-27,>400,3+,16,-0.002061716448470165,0.007581618256839057,
marcel,P,2023,hr_pct,28-30,150-400,1,4,0.005523387147766092,0.010911028210464144,
marcel,P,2023,hr_pct,28-30,150-400,2,9,0.0008496850294844286,0.013967604372099282,
marcel,P,2023,hr_pct,28-30,150-400,3+,30,-0.0003472678024264887,0.01050510842820497,
marcel,P,2023,hr_pct,28-30,<150,1,3,-0.004368276165393366,0.01684658097941374,
marcel,P,2023,hr_pct,28-30,<150,2,5,0.007494518402322131,0.016180377476045782,
marcel,P,2023,hr_pct,28-30,<150,3+,11,0.0038945694683625797,0.009801531767845609,
marcel,P,2023,hr_pct,28-30,>400,2,4,-0.024167607966406237,0.024477528746779973,
marcel,P,2023,hr_pct,28-30,>400,3+,32,-0.0038679964109009,0.010186962465620389,
marcel,P,2023,hr_pct,31-33,150-400,1,3,-0.008400463487341945,0.012690412260359257,
marcel,P,2023,hr_pct,31-33,150-400,2,3,0.012240790460866608,0.01746438925680015,
marcel,P,2023,hr_pct,31-33,150-400,3+,32,-0.0003241296143779266,0.012351141749067599,
marcel,P,2023,hr_pct,31-33,<150,1,4,0.005149725490325573,0.006439742032630853,
marcel,P,2023,hr_pct,31-33,<150,2,3,-0.00409992416232187,0.006791755519289394,
marcel,P,2023,hr_pct,31-33,<150,3+,7,0.003883103688938267,0.010415606604019573,
marcel,P,2023,hr_pct,31-33,>400,1,1,0.005169642186122019,0.005169642186122019,
marcel,P,2023,hr_pct,31-33,>400,2,3,0.003975789643084782,0.008523067041344671,
marcel,P,2023,hr_pct,31-33,>400,3+,18,0.0004049251529832876,0.01059860111877145,
marcel,P,2023,hr_pct,<=24,150-400,1,4,-0.01016845922520705,0.014970812253316932,
marcel,P,2023,hr_pct,<=24,150-400,2,2,0.003454073811089064,0.011452611578796361,
marcel,P,2023,hr_pct,<=24,150-400,3+,1,0.010941120966610028,0.010941120966610028,
marcel,P,2023,hr_pct,<=24,<150,1,5,-0.007903862169361835,0.010271278938423122,
marcel,P,2023,hr_pct,<=24,<150,2,2,0.008613002492213813,0.019281850170004323,
marcel,P,2023,hr_pct,<=24,>400,1,2,0.00030632620955957455,0.0023930858469480448,
marcel,P,2023,hr_pct,<=24,>400,2,3,-0.006382930229926767,0.007013225657579461,
marcel,P,2023,hr_pct,>=34,150-400,2,3,0.0007993920198971121,0.0038506673903240586,
marcel,P,2023,hr_pct,>=34,150-400,3+,12,0.002521980530184302,0.010134231879153665,
marcel,P,2023,hr_pct,>=34,<150,2,4,-0.005174003827874893,0.005592645737159257,
marcel,P,2023,hr_pct,>=34,<150,3+,3,-0.009289126885564243,0.009830648805816512,
marcel,P,2023,hr_pct,>=34,>400,2,2,-0.001135036999528521,0.0024619355648976523,
marcel,P,2023,hr_pct,>=34,>400,3+,17,-0.007379901803662185,0.01399101085729117,
marcel,P,2024,hr_pct,25-27,150-400,1,11,0.004273112769418171,0.006433517876447564,
marcel,P,2024,hr_pct,25-27,150-400,2,19,0.004831086983152534,0.009090238489120913,
marcel,P,2024,hr_pct,25-27,150-400,3+,16,0.0035497518489998096,0.010009470064061091,
marcel,P,2024,hr_pct,25-27,<150,1,13,-0.0003976613193068002,0.016458085080378944,
marcel,P,2024,hr_pct,25-27,<150,2,7,0.004063814121979369,0.007969116450561224,
marcel,P,2024,hr_pct,25-27,<150,3+,6,-0.004142660025073241,0.012960302440974372,
marcel,P,2024,hr_pct,25-27,>400,1,7,-0.005297174111859778,0.013326892226512684,
marcel,P,2024,hr_pct,25-27,>400,2,9,0.004676990623592393,0.008270051245023334,
marcel,P,2024,hr_pct,25-27,>400,3+,6,0.0005886675657402295,0.004787791138253021,
marcel,P,2024,hr_pct,28-30,150-400,1,3,0.013045550756927475,0.013291272910787097,
marcel,P,2024,hr_pct,28-30,150-400,2,8,0.005021367185448636,0.007085307507604602,
marcel,P,2024,hr_pct,28-30,150-400,3+,34,0.000540139559269257,0.011726648147253525,
marcel,P,2024,hr_pct,28-30,<150,1,3,0.013968172805340458,0.014086690695339245,
marcel,P,2024,hr_pct,28-30,<150,2,9,-0.000891526999916678,0.014338885429539608,
marcel,P,2024,hr_pct,28-30,<150,3+,9,0.00453489547886022,0.0076884678224694285,
marcel,P,2024,hr_pct,28-30,>400,2,2,-0.0009633631504072758,0.0030094084601446133,
marcel,P,2024,hr_pct,28-30,>400,3+,31,-0.0004571955710274979,0.007022116403524127,
marcel,P,2024,hr_pct,31-33,150-400,1,1,0.005847576539903518,0.005847576539903518,
marcel,P,2024,hr_pct,31-33,150-400,2,4,-0.0017107143420227009,0.011548991176345643,
marcel,P,2024,hr_pct,31-33,150-400,3+,29,0.0031184636437243704,0.008537469556410033,
marcel,P,2024,hr_pct,31-33,<150,1,1,0.012428957548099775,0.012428957548099775,
marcel,P,2024,hr_pct,31-33,<150,2,6,0.004957851218945533,0.005680584272791382,
marcel,P,2024,hr_pct,31-33,<150,3+,5,-0.0040273816597040015,0.00738997293761431,
marcel,P,2024,hr_pct,31-33,>400,2,2,0.0027048441569942796,0.004698866759293697,
marcel,P,2024,hr_pct,31-33,>400,3+,21,-0.0004276017845416371,0.009739424694387525,
marcel,P,2024,hr_pct,<=24,150-400,1,3,0.004574009812462334,0.0048345203853605795,
marcel,P,2024,hr_pct,<=24,150-400,2,1,-0.005343411798009033,0.005343411798009033,
marcel,P,2024,hr_pct,<=24,150-400,3+,3,0.0032857892352212313,0.00730816586484664,
marcel,P,2024,hr_pct,<=24,<150,1,7,0.005464552750705071,0.012854497316784808,
marcel,P,2024,hr_pct,<=24,<150,2,1,0.0026626499213926735,0.0026626499213926735,
marcel,P,2024,hr_pct,<=24,>400,1,3,0.0057275094606433685,0.009204271565976007,
marcel,P,2024,hr_pct,<=24,>400,2,1,0.016944939632445803,0.016944939632445803,
marcel,P,2024,hr_pct,<=24,>400,3+,1,-0.017813398380121206,0.017813398380121206,
marcel,P,2024,hr_pct,>=34,150-400,1,1,0.018545721555923347,0.018545721555923347,
marcel,P,2024,hr_pct,>=34,150-400,2,3,0.010293154889286227,0.01573088222852383,
marcel,P,2024,hr_pct,>=34,150-400,3+,17,0.0013579291343452165,0.01271901101701649,
marcel,P,2024,hr_pct,>=34,<150,1,1,0.007321760591920724,0.007321760591920724,
marcel,P,2024,hr_pct,>=34,<150,2,2,-0.008421931834591001,0.010011337671416208,
marcel,P,2024,hr_pct,>=34,<150,3+,6,-0.002629818188729547,0.008869967703094027,
marcel,P,2024,hr_pct,>=34,>400,2,3,-0.0030371079723091224,0.010446511679387083,
marcel,P,2024,hr_pct,>=34,>400,3+,17,0.0013518051002547086,0.00860276358947719,
marcel,P,2021,k_pct,25-27,150-400,1,2,-0.007837980238851691,0.009258360668478054,
marcel,P,2021,k_pct,25-27,150-400,2,12,0.005762682277164111,0.05032321808484618,
